year,fips,state,region,population_est,anxiety_ct,trauma_stress_ct,adhd_ct,bipolar_ct,depression_ct,comm_psych_care,outpatient_util,state_psych_care,private_psych_care,resid_psych_care,total_inpatient,inpatient_util,total_civilian,total_util,median_adhd,median_ptsd,median_anxiety,median_bipolar,median_depression,median_mental_hospital,median_psychiatrists_near_me,median_psychologist_near_me,median_therapist_near_me,median_all_trends,mean_adhd,mean_ptsd,mean_anxiety,mean_bipolar,mean_depression,mean_mental_hospital,mean_psychiatrists_near_me,mean_psychologist_near_me,mean_therapist_near_me,mean_all_trends,total_facilities,mental_health_only,inpatient_facilities,pct_pharmacotherapy,pct_free_services,pct_medicare_services,pct_youth_services,pct_counseling_services,per_capita_total_facilities,per_capita_mental_health_only,per_capita_inpatient_facilities
2022,1,AL,South,5074296,20178,14932,15629,11650,30545,93594,0.018444726,185629,185222,186266,557117,0.10979197902526774,650711,0.128236705,44.5,14,89.5,21.5,63.5,39,0,10,58,39,43.66666667,14.25,89.08333333,21.66666667,64.58333333,39.5,0.916666667,9.666666667,56.75,37.78703703711111,351,89,14,0.5,0,0.47560975609756095,0.1908831908831909,0.4444444444444444,6.917215708346537e-05,1.7539378861619424e-05,2.7590034164345163e-06
2022,2,AK,West Pacific,733583,1547,2955,538,415,2238,9729,0.013262302970488684,18876,18858,18430,56164,0.076561207,65893,0.08982351,64,21,88,22,69,0,0,0,0,21,60.33333333,20.41666667,90.5,22.5,69.66666667,0,0,0,12.41666667,30.648148148888886,184,43,6,0.4895833333333333,0,0.5510204081632653,0.20108695652173914,0.5163043478260869,0.000250824,5.861640741402132e-05,8.179033592654138e-06
2022,4,AZ,West Pacific,7359197,130705,95014,44115,36904,97650,425337,0.057796659064840904,850004,850227,850225,2550456,0.3465671594332914,2975793,0.404363818,51.5,15,88.5,23,65,46,0,17,72,46,50.66666667,15.25,87.58333333,23.25,66.41666667,47.08333333,0.5,17.66666667,71.08333333,42.166666666666664,894,134,32,0.6495238095238095,0.005714286,0.539047619,0.28523489932885904,0.56935123,0.000121481,1.8208508346766637e-05,4.348300500720391e-06
2022,5,AR,South,3045637,8850,12711,3718,5940,17278,72946,0.023950983,144043,143802,143546,431391,0.1416422902663712,504337,0.165593273,46.5,17,87,24,65,61.5,0,0,70.5,46.5,46.16666667,17.25,88.58333333,23.91666667,66.16666667,61.16666667,0,2.833333333,70.91666667,41.888888890333334,382,112,10,0.562874251,0.030303030303030304,0.4909090909090909,0.15706806282722513,0.4214659685863874,0.000125425,3.677391626119593e-05,3.2833853804639226e-06
2022,6,CA,West Pacific,39029342,99690,100109,34247,42613,143057,625862,0.016035679,1187825,1179380,1189274,3556479,0.091123212,4182341,0.107158891,48.5,14,91.5,20.5,66.5,54,2,13.5,70,48.5,47.83333333,14.16666667,90.75,20.75,67.91666667,54.25,2.416666667,13.91666667,70.08333333,42.45370370411111,3201,657,93,0.4754491017964072,0.028093245666467422,0.3126120741183503,0.2646048109965636,0.5157763199000313,8.201521819148271e-05,1.683348901962016e-05,2.3828226466128996e-06
2022,8,CO,West Pacific,5839926,31019,41942,10761,15568,39352,136140,0.023311939226627186,262054,263030,259383,784467,0.13432824320034192,920607,0.157640182,51.5,15.5,83.5,22.5,62,50.5,0,12,73,50.5,51.5,15.83333333,81.83333333,22.33333333,61.33333333,51.66666667,1.166666667,11.58333333,72.5,41.083333331888895,559,46,12,0.47352941176470587,0.005830904,0.3830409356725146,0.3542039355992844,0.6082289803220036,9.57203909775569e-05,7.876812137688047e-06,2.0548205576577513e-06
2022,9,CT,Atlantic,3626205,10931,10323,2261,7197,15206,94931,0.02617916,186598,187593,186220,560411,0.15454476511945683,655342,0.180723925,45,15,88,21.5,60.5,46,0,19,69.5,45,44,14.83333333,89.33333333,21.66666667,60.5,47.75,1.666666667,17.91666667,71.25,40.99074074077778,408,94,14,0.8642533936651584,0.009049774,0.6470588235294118,0.2867647058823529,0.5343137254901961,0.000112514,2.5922417513626506e-05,3.860785587135862e-06
2022,10,DE,Atlantic,1018396,1540,1772,924,2140,3329,21778,0.021384609,31587,30481,28319,90387,0.088754276,112165,0.110138885,42,15,84,24.5,63,36,0,0,70.5,36,41.83333333,15.25,85.91666667,23.33333333,63.25,37.41666667,2.166666667,4.25,68,37.935185185222224,101,21,3,0.7457627118644068,0,0.7288135593220338,0.2376237623762376,0.5247524752475248,9.917556628266411e-05,2.0620662296395507e-05,2.9458088994850725e-06
2022,11,DC,Atlantic,671803,2010,3697,963,4914,9892,42395,0.063106298,83646,84130,84130,251906,0.3749700433013845,294301,0.438076341,53.5,16,88.5,22.5,66.5,32.5,0,0,64,32.5,56.08333333,16.25,89.5,22.33333333,65.83333333,26.66666667,0,0,65.25,37.99074074,83,15,3,0.71875,0,0.59375,0.1927710843373494,0.39759036144578314,0.000123548,2.2327974123366523e-05,4.465594824673305e-06
2022,12,FL,South,22244823,33119,55853,17686,38885,90906,387063,0.017400138,688683,633090,686488,2008261,0.090279927,2395324,0.107680066,43.5,15,88,20.5,64,37,2,19.5,67.5,37,42.66666667,14.58333333,87.41666667,21.33333333,65.91666667,37.91666667,2.166666667,19.75,66.66666667,39.82407407522222,1389,260,58,0.6151832460732984,0.026109661,0.34073107049608353,0.23470122390208784,0.5413966882649388,6.244149481432152e-05,1.168811278021857e-05,2.6073482355872197e-06
2022,13,GA,South,10912876,30835,23577,9899,23716,40135,129575,0.011873588593877544,248782,241666,248526,738974,0.067715788,868549,0.079589377,43.5,15,87,21.5,62,46,0,16,69.5,43.5,43.08333333,14.91666667,87.66666667,22.16666667,64.66666667,44.75,0.75,15.75,70.33333333,40.45370370444445,609,70,28,0.5974683544303797,0.033163265,0.46938775510204084,0.3070607553366174,0.638752053,5.5805637304043406e-05,6.414441069430276e-06,2.5657764277721106e-06
2022,15,HI,West Pacific,1440196,864,3142,525,840,1686,9426,0.006544942,17882,18369,18315,54566,0.037887899,63992,0.044432841,48,18.5,85.5,23,65,32.5,0,0,47.5,32.5,48.58333333,18.25,85.75,22.08333333,67,27.16666667,0,3.75,51.75,36.03703703666667,199,11,2,0.14925373134328357,0.24444444444444444,0.21481481481481482,0.5577889447236181,0.6683417085427136,0.000138176,7.637849292735155e-06,1.388699871406392e-06
2022,16,ID,West Pacific,1939033,1000,606,717,903,1690,15980,0.008241221,28454,28040,30254,86748,0.044737764,102728,0.052978985,54,16,86,24.5,66.5,58.5,0,0,70.5,54,52.91666667,15.75,87.33333333,24.16666667,66.25,60.58333333,0,4.833333333,69.41666667,42.361111111444444,292,78,5,0.3879310344827586,0.00862069,0.5344827586206896,0.2671232876712329,0.3904109589041096,0.000150591,4.0226236479729845e-05,2.5786049025467847e-06
2022,17,IL,Central,12582032,6101,4847,1682,4441,7936,30238,0.002403268,51707,54630,54630,160967,0.012793402528303854,191205,0.015196671,43.5,14,88.5,22,57.5,58,1.5,17,75,43.5,43.5,14,89,21.91666667,58.83333333,57.66666667,1.583333333,16.08333333,77.08333333,42.18518518477778,1217,218,19,0.4507462686567164,0.006024096,0.45331325301204817,0.22350041084634348,0.5291700903861956,9.672523484282984e-05,1.7326295148510192e-05,1.5100899441362096e-06
2022,18,IN,Central,6833037,59176,34379,26263,13936,55223,144898,0.021205505,287115,287558,287768,862441,0.1262163515286102,1007339,0.147421856,49,13.5,84,22,63,46,0,15,73.5,46,46.83333333,13.25,86.41666667,22,62,47.66666667,0.75,14.5,71.75,40.57407407444444,678,113,29,0.5900216919739696,0.006493506,0.6601731601731602,0.23008849557522124,0.6283185840707964,9.922381512056791e-05,1.6537302520094652e-05,4.24408648745792e-06
2022,19,IA,Central,3200517,114582,48923,3,19489,78030,315101,0.098453156,617946,572275,603860,1794081,0.5605597470658646,2109182,0.659012903,47,13,87,21.5,63,45.5,0,0,62.5,45.5,46.25,13.41666667,87.25,22.08333333,63,45.16666667,0,4.666666667,65.25,38.56481481522222,328,85,4,0.43820224719101125,0.005681818,0.38636363636363635,0.2652439024390244,0.5365853658536586,0.000102483,2.655820918932785e-05,1.2497980794977811e-06
2022,20,KS,Central,2937150,17653,13978,6462,4783,20656,56421,0.019209437720239007,112840,112840,112840,338520,0.11525458352484551,394941,0.134464021,51,15.5,88.5,23,64,46.5,0,5.5,59,46.5,50.83333333,15.08333333,90,22.83333333,64.25,46.83333333,0,6.833333333,60.16666667,39.64814815,300,64,2,0.4375,0.005747126,0.3505747126436782,0.27666666666666667,0.56,0.00010214,2.1789830277650103e-05,6.809321961765657e-07
2022,21,KY,Central,4512310,40654,36274,17770,11741,42501,152315,0.033755437902094496,296215,299285,300721,896221,0.19861689467257346,1048536,0.232372333,45.5,14,86,21.5,62,51.5,0,11.5,63.5,45.5,45.16666667,14.08333333,86.33333333,21.91666667,61.08333333,50.66666667,0.75,10.83333333,63.58333333,39.37962962888889,777,71,21,0.6237816764132553,0.013487476,0.47784200385356457,0.21364221364221364,0.646074646,0.000172196,1.5734734537299077e-05,4.6539355673701496e-06
2022,22,LA,South,4590241,6042,2679,2278,3301,7939,44685,0.009734783,86496,87482,87459,261437,0.056954962,306122,0.066689745,40.5,14,85,21,60.5,76.5,0,13.5,74.5,40.5,39.66666667,13.91666667,84.41666667,21.5,62.75,76.91666667,0,12.91666667,74.83333333,42.99074074222222,445,76,37,0.6956521739130435,0.026200873362445413,0.42358078602620086,0.24943820224719102,0.49213483146067416,9.694480093746712e-05,1.655686487920787e-05,8.060578954351199e-06
2022,25,MA,Atlantic,6981974,2693,2009,845,2518,3026,24737,0.003542981,47687,48450,48759,144896,0.020752870176829648,169633,0.024295851,47,13.5,78.5,21.5,56.5,64.5,2.5,16,72.5,47,46.5,13.75,81.08333333,21.75,55.41666667,62.66666667,2.75,15.5,71.08333333,41.166666666666664,860,138,34,0.5991379310344828,0.00862069,0.7198275862068966,0.19883720930232557,0.536046512,0.000123174,1.976518388639087e-05,4.869682986502098e-06
2022,26,MI,Central,10034113,57651,54487,32421,40461,81454,296191,0.029518403868882083,567093,556767,566459,1690319,0.1684572418110101,1986510,0.197975646,46,12,83,22,57,47,0,15.5,72.5,46,45.25,12.58333333,84.5,21.5,56.66666667,47.58333333,1.666666667,15.33333333,75.25,40.03703703633334,798,172,15,0.5564681724845996,0.008213552,0.6899383983572895,0.23558897243107768,0.6040100250626567,7.952870373295577e-05,1.7141525115373924e-05,1.494900446108191e-06
2022,27,MN,Central,5717184,177155,123052,54182,25215,137173,348027,0.06087385,686411,668267,685802,2040480,0.356902979,2388507,0.417776829,52.5,15.5,85.5,20,63,60,0,16.5,85,52.5,52.16666667,15.66666667,84.75,20.33333333,62.91666667,60.83333333,0.666666667,15.08333333,83.91666667,44.03703703744444,827,178,16,0.3886255924170616,0,0.3686746987951807,0.19830713422007254,0.4957678355501814,0.000144652,3.113420872933248e-05,2.7985805599399983e-06
2022,28,MS,South,2940057,22950,18016,22028,12248,33402,120345,0.04093288,210991,221508,224051,656550,0.2233119970123028,776895,0.264244877,43.5,16,88.5,23,70.5,55,0,0,65.5,43.5,42.33333333,16.16666667,89.33333333,23,68.25,54.66666667,0,5.083333333,65.08333333,40.43518518477778,307,75,14,0.7593984962406015,0.007462687,0.5447761194029851,0.17263843648208468,0.42996742671009774,0.00010442,2.5509709505632034e-05,4.761812441051313e-06
2022,29,MO,Central,6177957,27030,15486,10732,14555,32197,76640,0.012405395505342623,149151,150611,150577,450339,0.072894486,526979,0.085299881,49.5,15,85.5,22,64.5,49,0,14.5,73.5,49,48.33333333,15,84.91666667,22,65.66666667,50.66666667,0.583333333,14.33333333,72.08333333,41.50925925922222,534,113,7,0.625,0.015923567,0.5987261146496815,0.18726591760299627,0.5655430711610487,8.643634133419834e-05,1.8290836274839724e-05,1.1330606541936112e-06
2022,30,MT,West Pacific,1122867,35540,16043,8251,7291,30319,80828,0.071983592,159565,158051,159953,477569,0.4253121696514369,558397,0.497295762,46.5,17,83,22,63.5,46.5,0,0,53,46.5,48.08333333,17,84.58333333,22.83333333,64.83333333,41.41666667,0,0,53,36.861111109999996,246,44,7,0.36585365853658536,0,0.344,0.24796747967479674,0.5,0.000219082,3.918540664210454e-05,6.234041965789359e-06
2022,31,NE,Central,1967923,4360,3522,1131,3013,5862,23680,0.012032991128209793,44196,42532,44483,131211,0.066674865,154891,0.078707856,53,15.5,90,24.5,64,52,0,0,61,52,51.58333333,15.5,90,24.66666667,64.91666667,50.66666667,0,6,59.58333333,40.32407407444445,254,54,7,0.496551724,0.013422818791946308,0.5033557046979866,0.18503937007874016,0.5669291338582677,0.00012907,2.74400980119649e-05,3.5570497422917463e-06
2022,32,NV,West Pacific,3177772,1673,1417,474,907,1824,18453,0.005806899,35246,36794,36727,108767,0.034227439854086446,127220,0.040034339,48,16,90.5,24,63,65.5,0,7,58.5,48,46.75,16,91,23.91666667,64.08333333,64.25,0,7.5,58.33333333,41.314814814444446,231,40,12,0.48091603053435117,0.015267175572519083,0.4122137404580153,0.3203463203463203,0.5627705627705628,7.269243986038016e-05,1.2587435473658903e-05,3.776230642097671e-06
2022,34,NJ,Atlantic,9261699,33537,61155,23075,29314,76813,428620,0.046278766,818498,803811,812206,2434515,0.2628583589252901,2863135,0.309137125,44,13,90,23,63,34,4,20,73.5,34,44.75,13,90.83333333,22.83333333,61.33333333,34.16666667,3.666666667,20.5,74.33333333,40.60185185077778,822,160,19,0.6750572082379863,0.018181818,0.42272727272727273,0.26520681265206814,0.5267639902676399,8.875261439612754e-05,1.7275448057640398e-05,2.051459456844797e-06
2022,35,NM,West Pacific,2113344,54038,49627,14126,13166,41275,214671,0.10157882483873898,428455,413568,428354,1270377,0.6011217293540474,1485048,0.702700554,43.5,18.5,92.5,24.5,66.5,55,0,0,52,43.5,43.5,18.58333333,91.83333333,24.41666667,67.91666667,53.5,2.25,1.583333333,55.91666667,39.94444444477777,264,27,4,0.5302013422818792,0.020134228187919462,0.6174496644295302,0.21212121212121213,0.5492424242424242,0.000124921,1.277596075224857e-05,1.8927349262590472e-06
2022,36,NY,Atlantic,19677151,7015,12392,3253,5414,9572,52603,0.002673304,89371,96229,96229,281829,0.014322652705160416,334432,0.016995956,42.5,13.5,85,20.5,60,49.5,3,18.5,79.5,42.5,42.5,13.33333333,86.33333333,20.83333333,61.25,49.83333333,2.833333333,19.25,78.16666667,41.59259259144444,1847,475,59,0.7686196623634558,0.011144883485309016,0.6129685916919959,0.23930698429886302,0.52571738,9.386521453232736e-05,2.413967347203871e-05,2.9984015470532294e-06
2022,37,NC,South,10698973,21036,21691,4896,17431,35278,112557,0.010520355551883345,191530,178156,188946,558632,0.05221361,671189,0.062733965,47,16,90,22.5,67,45,0,13.5,77.5,45,47.08333333,15.75,90.75,22.83333333,67.5,46.75,0.25,13.25,76.66666667,42.314814814444446,1060,168,31,0.5619694397283531,0.032478632,0.588034188,0.25849056603773585,0.529245283,9.907492990215042e-05,1.5702441720340823e-05,2.8974743650628895e-06
2022,38,ND,Central,779261,3746,2009,1059,974,3017,11797,0.015138701924002356,22718,22637,23033,68388,0.08776007,80185,0.102898772,44.5,14.5,83,19,63.5,0,0,0,39,19,45.33333333,14.41666667,84.5,19.16666667,61.5,4.416666667,0,0,26.83333333,28.462962963000003,125,21,3,0.38461538461538464,0.046875,0.390625,0.208,0.512,0.000160408,2.694860900263198e-05,3.849801286090283e-06
2022,39,OH,Central,11756058,21400,25276,10547,7801,22226,77718,0.006610889,145252,148861,148862,442975,0.037680573,520693,0.044291462,43,14,87,22,61,55.5,3,19,76.5,43,42.5,14.16666667,88.91666667,21.75,59.83333333,57.33333333,2.333333333,20.25,77.25,42.70370370366666,1374,300,48,0.6454081632653061,0.007712082,0.6246786632390745,0.2190684133915575,0.5567685589519651,0.000116876,2.5518758073497085e-05,4.083001291759534e-06
2022,40,OK,South,4019800,22000,28255,5005,10117,39187,119608,0.029754714164883823,234314,233690,235315,703319,0.17496367978506394,822927,0.204718394,51.5,17,91,24,66.5,78,0,12.5,69,51.5,50,16.66666667,91.25,23.83333333,67.58333333,77,1,12.83333333,66.75,45.21296296222222,354,58,10,0.5707317073170731,0.045,0.515,0.2853107344632768,0.5480225988700564,8.806408279018857e-05,1.4428578536245584e-05,2.4876859545251007e-06
2022,41,OR,West Pacific,4240137,71685,65935,19061,13104,50614,180846,0.04265098,341874,337580,340605,1020059,0.24057217962532815,1200905,0.28322316,60.5,17,88,22,59.5,57,0,11.5,68,57,59.41666667,16.66666667,88.08333333,22.5,60.08333333,58.08333333,0,8.916666667,68.91666667,42.51851851855556,474,99,10,0.4190871369294606,0.012295081967213115,0.42213114754098363,0.2552742616033755,0.5042194092827004,0.000111789,2.334830218929247e-05,2.3584143625547947e-06
2022,42,PA,Atlantic,12972008,102162,87420,61764,52804,130776,546376,0.042119616,1070005,1031839,1065450,3167294,0.24416374087959242,3713670,0.286283357,41,13,90,21,59,47.5,3.5,18,73,41,41,13.41666667,89.75,21.25,57.41666667,47.58333333,3.666666667,18.83333333,74.5,40.82407407411111,1278,377,25,0.568100358,0.001795332,0.36804308797127466,0.19248826291079812,0.4272300469483568,9.851982823322342e-05,2.9062578438126157e-05,1.927226686878392e-06
2022,44,RI,Atlantic,1093734,11116,9387,3914,4091,13464,34490,0.031534176,68568,68770,68769,206107,0.1884434423726427,240597,0.219977618,43,13,85,19.5,56,52,0,0,53,43,43.41666667,13.25,84.91666667,19.41666667,56,54.25,0,2.333333333,54.16666667,36.416666668111105,125,24,5,0.6029411764705882,0,0.6461538461538462,0.216,0.496,0.000114287,2.194317814020594e-05,4.571495445876237e-06
2022,45,SC,South,5282634,27210,28344,15887,12563,31362,98790,0.018700898074710457,195758,196737,196738,589233,0.11154151508508824,688023,0.130242413,38.5,12.5,77.5,18,53.5,46.5,0,15,77,38.5,37.33333333,12.75,76.83333333,18.41666667,55.91666667,46.58333333,0,14.08333333,77.33333333,37.69444444333334,253,90,9,0.2702702702702703,0.061946902654867256,0.34513274336283184,0.2015810276679842,0.43873517786561267,4.789277470292282e-05,1.703695542791721e-05,1.7036955427917209e-06
2022,46,SD,Central,909824,4603,4709,1720,1226,5271,20109,0.022102076885199776,36268,37718,37718,111704,0.12277539392234102,131813,0.144877471,47,13,82.5,20,58.5,39,0,0,0,20,45.5,13.5,82.08333333,19.41666667,59.08333333,28.91666667,0,0,18.41666667,29.657407407777782,108,22,7,0.44776119402985076,0.029411764705882353,0.43283582089552236,0.37037037037037035,0.6203703703703703,0.000118704,2.4180500844119303e-05,7.693795723128868e-06
2022,47,TN,South,7051339,7427,6263,876,9002,17484,81989,0.011627437001681524,155517,159808,161552,476877,0.067629283,558866,0.07925672,41,12,72,19,52.5,56.5,0,12,76.5,41,39.75,12.08333333,72.33333333,19.66666667,53.41666667,57.58333333,0,13.41666667,75.58333333,38.20370370333333,590,121,14,0.6082191780821918,0.016528926,0.44077134986225897,0.23389830508474577,0.5983050847457627,8.36720515068131e-05,1.7159861410719298e-05,1.9854385103311583e-06
2022,48,TX,South,30029572,102546,68057,43826,74053,113312,446155,0.014857188107775894,871038,879226,887545,2637809,0.087840379,3083964,0.102697568,50,16,91.5,21,67,61.5,2,17,75,50,49.25,15.5,90.25,21.08333333,69.75,60.91666667,2.583333333,16.83333333,73.75,44.43518518477778,1099,177,69,0.4738562091503268,0.017944535,0.39477977161500816,0.2684258416742493,0.5477707006369427,3.659725819602091e-05,5.894189900542039e-06,2.297735045974015e-06
2022,49,UT,West Pacific,3380800,24155,12022,5861,5108,19213,60725,0.017961725035494557,119467,117737,119497,356701,0.1055078679602461,417426,0.123469593,60.5,14.5,90,21.5,68,35,0,9,78.5,35,59.16666667,14.66666667,90.25,21.75,68.16666667,36.25,0,7.583333333,77,41.64814814922222,594,167,19,0.5945121951219512,0.006097561,0.38414634146341464,0.3164983164983165,0.5387205387205387,0.000175698,4.9396592522479885e-05,5.619971604353999e-06
2022,50,VT,Atlantic,647064,5963,10107,2837,1286,5252,27367,0.042294116,54628,54628,54534,163790,0.2531279749762002,191157,0.295422091,49.5,15.5,83,23,56.5,0,0,0,17,17,49.83333333,15.33333333,83.08333333,22.25,55.58333333,6.083333333,0,0,20.16666667,28.037037035888893,124,32,3,0.7333333333333333,0.033333333,0.75,0.13709677419354838,0.46774193548387094,0.000191635,4.945414982134688e-05,4.63632654575127e-06
2022,51,VA,South,8683619,39855,32730,21490,23321,45642,125717,0.014477489166671176,242545,247872,247872,738289,0.085020888,864006,0.099498377,47.5,15.5,89,22.5,59.5,46.5,1.5,16,78,46.5,47.91666667,15.58333333,86.5,23,62.5,46.75,1.75,15.25,77,41.80555555555556,610,91,23,0.5935828877005348,0.002680965,0.6219839142091153,0.24754098360655738,0.5950819672131148,7.024720914171845e-05,1.0479501691633408e-05,2.6486652627205317e-06
2022,53,WA,West Pacific,7785786,82065,49341,26630,16302,61850,334389,0.04294865,664032,665162,666041,1995235,0.2562663551245822,2329624,0.299215005,61.5,16.5,83.5,23,64.5,52,0,13,69.5,52,60.58333333,16.75,84.91666667,24.08333333,63.83333333,53,0.416666667,12.75,70.91666667,43.02777777744444,827,167,17,0.5341463414634147,0.002444988,0.3594132029339853,0.23216444981862153,0.49455864570737607,0.000106219,2.1449343714301935e-05,2.1834661266055863e-06
2022,55,WI,Central,5892539,13552,7036,3838,5467,12185,71834,0.012190670269640982,134969,140294,140036,415299,0.070478787,487133,0.082669457,45.5,14,84.5,21,60.5,65.5,0,13.5,79,45.5,46.33333333,13.75,85.58333333,20.91666667,62,63.66666667,0,13.41666667,79.66666667,42.81481481555555,658,142,19,0.5157232704402516,0.006430868,0.6881028938906752,0.13677811550151975,0.4574468085106383,0.000111667,2.4098270711487866e-05,3.224416503649785e-06
2022,56,WY,West Pacific,581381,4811,3565,1231,1447,5084,14285,0.024570806407502137,27947,28144,28144,84235,0.14488777583030749,98520,0.169458582,43,14,75,19,55,0,0,0,0,14,42.75,13.75,73,19.75,55.41666667,30,0,0,6.166666667,26.759259259666663,83,8,5,0.6065573770491803,0,0.7049180327868853,0.3614457831325301,0.7349397590361446,0.000142764,1.3760339605181455e-05,8.60021225323841e-06
